phase,dataset,algorithm,variant,metric,mean,std,min,max,n
full,kang_pbmc,DESC,density_only,NMI,0.6903261259332347,0.01947625242201311,0.6671032888253736,0.71107946055027,5
full,kang_pbmc,DESC,density_only,RareACC,0.6080370942812984,0.20051854737742864,0.4435857805255023,0.8330757341576507,5
full,kang_pbmc,DESC,density_only,Silhouette,0.8625707745552063,0.007595285601644282,0.8510569334030151,0.8708398342132568,5
full,kang_pbmc,DESC,density_only,runtime,443.09844079017637,27.44446173468663,420.7588722705841,485.2504632472992,5
full,kang_pbmc,DESC,density_only_triplet_kmeans,ACC,0.6913330078125,0.02794794702498635,0.6653645833333334,0.7388102213541666,5
full,kang_pbmc,DESC,density_only_triplet_kmeans,ARI,0.6436902167351084,0.017322941249254008,0.6132951484874585,0.6558277709456096,5
full,kang_pbmc,DESC,density_only_triplet_kmeans,BalancedACC,0.7035951710959589,0.04702368537282497,0.6551958439120271,0.7822625738108478,5
full,kang_pbmc,DESC,density_only_triplet_kmeans,F1_Macro,0.5254100190068982,0.025258388833223316,0.4980461453891699,0.566589596112708,5
full,kang_pbmc,DESC,density_only_triplet_kmeans,NMI,0.718739125264874,0.005881425853878968,0.7124085409337466,0.724652587624938,5
full,kang_pbmc,DESC,density_only_triplet_kmeans,RareACC,0.7814528593508501,0.08340916517198944,0.633693972179289,0.8346213292117465,5
full,kang_pbmc,DESC,density_only_triplet_kmeans,Silhouette,0.8458903908729554,0.014714121612972588,0.83584064245224,0.8707757592201233,5
full,kang_pbmc,DESC,density_only_triplet_kmeans,runtime,441.03823041915894,18.689210304966018,411.08754086494446,460.38018560409546,5
full,kang_pbmc,DESC,full_kmeans,ACC,0.6773844401041667,0.026917704898781928,0.6558024088541666,0.7244466145833334,5
full,kang_pbmc,DESC,full_kmeans,ARI,0.6293701338882786,0.01599214052717538,0.6086849544938014,0.6535545453750302,5
full,kang_pbmc,DESC,full_kmeans,BalancedACC,0.6140796632342227,0.07296184325754501,0.5447061990823819,0.723480848208133,5
full,kang_pbmc,DESC,full_kmeans,F1_Macro,0.4723286591486846,0.02585075440030791,0.433988663149731,0.4951213449593192,5
full,kang_pbmc,DESC,full_kmeans,NMI,0.6918485849023388,0.016880406993351135,0.6771911011578997,0.7138651031270542,5
full,kang_pbmc,DESC,full_kmeans,RareACC,0.4785162287480679,0.16948279633012037,0.2055641421947449,0.6306027820710973,5
full,kang_pbmc,DESC,full_kmeans,Silhouette,0.8889592289924622,0.05028367255003422,0.8488858342170715,0.973581850528717,5
full,kang_pbmc,DESC,full_kmeans,runtime,468.2764464855194,49.066828205695586,427.7899036407471,551.2608103752136,5
full,kang_pbmc,DESC,full_kmeans_triplet,ACC,0.6991292317708334,0.021153872955078524,0.6787923177083334,0.734619140625,5
full,kang_pbmc,DESC,full_kmeans_triplet,ARI,0.6590201389351167,0.015411522700610929,0.6434282810989177,0.6763583885059192,5
full,kang_pbmc,DESC,full_kmeans_triplet,BalancedACC,0.6389326914462149,0.11534673079263905,0.4824354513553966,0.7876488828615086,5
full,kang_pbmc,DESC,full_kmeans_triplet,F1_Macro,0.49922783452782477,0.06020231862814895,0.4105843619924377,0.567647408954285,5
full,kang_pbmc,DESC,full_kmeans_triplet,NMI,0.6985880909100669,0.0254834751724504,0.6732573911701666,0.724853683248969,5
full,kang_pbmc,DESC,full_kmeans_triplet,RareACC,0.6108191653786708,0.355284197320103,0.0,0.8423493044822257,5
full,kang_pbmc,DESC,full_kmeans_triplet,Silhouette,0.8584144353866577,0.01143852020863539,0.8471410870552063,0.8753949999809265,5
full,kang_pbmc,DESC,full_kmeans_triplet,runtime,446.3333381175995,12.582762642103278,433.4223446846008,462.5412337779999,5
full,kang_pbmc,DESC,full_leiden,ACC,0.6697021484375,0.006073916401481489,0.6605224609375,0.6747639973958334,5
full,kang_pbmc,DESC,full_leiden,ARI,0.6269591235566699,0.010054122917239615,0.61755199694786,0.6420580958614754,5
full,kang_pbmc,DESC,full_leiden,BalancedACC,0.6355273392470595,0.0773435378741881,0.5469640036278504,0.6951372097667282,5
full,kang_pbmc,DESC,full_leiden,F1_Macro,0.4831693532339383,0.041366610558507384,0.4363360555311785,0.5189721908090834,5
full,kang_pbmc,DESC,full_leiden,NMI,0.7010805526185001,0.012946554914526303,0.68763731790295,0.7162919626820339,5
full,kang_pbmc,DESC,full_leiden,RareACC,0.5795981452859351,0.34501579998331494,0.19629057187017,0.8361669242658424,5
full,kang_pbmc,DESC,full_leiden,Silhouette,0.8657776474952698,0.010878343936756631,0.8535976409912109,0.8782590627670288,5
full,kang_pbmc,DESC,full_leiden,runtime,748.0291913986206,72.16932971245983,648.5157482624054,844.7473933696747,5
full,kang_pbmc,DESC,full_leiden_triplet,ACC,0.6812418619791667,0.008707225942091704,0.6680501302083334,0.6914469401041666,5
full,kang_pbmc,DESC,full_leiden_triplet,ARI,0.6486252037338696,0.019544616889932736,0.6205629719668354,0.6754551882642476,5
full,kang_pbmc,DESC,full_leiden_triplet,BalancedACC,0.6443616046413225,0.057416761351194036,0.5759191554835913,0.7041921690613017,5
full,kang_pbmc,DESC,full_leiden_triplet,F1_Macro,0.5144629992796157,0.012954726852211195,0.5010705380047925,0.5298340015742379,5
full,kang_pbmc,DESC,full_leiden_triplet,NMI,0.7051095650964168,0.013798563268868908,0.688406631283859,0.7219428005754768,5
full,kang_pbmc,DESC,full_leiden_triplet,RareACC,0.7013910355486863,0.17318735698467397,0.4791344667697063,0.8531684698608965,5
full,kang_pbmc,DESC,full_leiden_triplet,Silhouette,0.8728631019592286,0.011775351667678725,0.8551142811775208,0.8873107433319092,5
full,kang_pbmc,DESC,full_leiden_triplet,runtime,736.9134771823883,51.245930832116436,660.48872423172,793.0598299503326,5
full,kang_pbmc,scDeepCluster,baseline,ACC,0.6197785196645225,0.07917928755143926,0.536682680563472,0.7203403631626089,5
full,kang_pbmc,scDeepCluster,baseline,ARI,0.541901838120527,0.09974612531020044,0.4346322994840026,0.7011815087178385,5
full,kang_pbmc,scDeepCluster,baseline,BalancedACC,0.5129832770005358,0.037671881265205466,0.4782131550089847,0.5615183877561112,5
full,kang_pbmc,scDeepCluster,baseline,F1_Macro,0.46824895002214817,0.03243700186800406,0.4360253082368556,0.5079724319771552,5
full,kang_pbmc,scDeepCluster,baseline,NMI,0.6270241836583624,0.035858677197453705,0.5736477933229656,0.671158002082937,5
full,kang_pbmc,scDeepCluster,baseline,RareACC,0.13125,0.06829572930004482,0.078125,0.2171875,5
full,kang_pbmc,scDeepCluster,baseline,Silhouette,0.4081600709791086,0.03902309491830134,0.3679048717041368,0.4577024517310045,5
full,kang_pbmc,scDeepCluster,baseline,runtime,1422.3217520713806,42.8636918652545,1375.225285768509,1482.7394664287567,5
full,kang_pbmc,scDeepCluster,density_only,ACC,0.6160980376190864,0.06634286769644253,0.5603371060988519,0.7031186385473496,5
full,kang_pbmc,scDeepCluster,density_only,ARI,0.5524944507994929,0.08531956771557261,0.4836920040002324,0.6790633311875721,5
full,kang_pbmc,scDeepCluster,density_only,BalancedACC,0.5362541150062279,0.02267634335071592,0.5104794327793567,0.5602162657785648,5
full,kang_pbmc,scDeepCluster,density_only,F1_Macro,0.4927059994661958,0.01946946016380117,0.4683804257346089,0.5205283546325916,5
full,kang_pbmc,scDeepCluster,density_only,NMI,0.6487442702608796,0.013433336358493355,0.6319541078479005,0.6647368616700369,5
full,kang_pbmc,scDeepCluster,density_only,RareACC,0.194375,0.10170422803403997,0.0796875,0.35625,5
full,kang_pbmc,scDeepCluster,density_only,Silhouette,0.4631223891267056,0.05055074224045464,0.4092090778560862,0.5313194186853876,5
full,kang_pbmc,scDeepCluster,density_only,runtime,1514.6146080493927,38.05883325432084,1482.152951002121,1579.6778779029846,5
full,kang_pbmc,scDeepCluster,density_only_triplet_kmeans,ACC,0.61483592541324,0.059453588662019656,0.5259750834622587,0.6785278071818256,5
full,kang_pbmc,scDeepCluster,density_only_triplet_kmeans,ARI,0.5209621858623533,0.07705179459470653,0.4047788164498563,0.6151533049819417,5
full,kang_pbmc,scDeepCluster,density_only_triplet_kmeans,BalancedACC,0.46067868679932156,0.012158788457170314,0.4467068254189181,0.4762612024174508,5
full,kang_pbmc,scDeepCluster,density_only_triplet_kmeans,F1_Macro,0.4241625110697643,0.008557238365787211,0.4159903938214863,0.4365807906964254,5
full,kang_pbmc,scDeepCluster,density_only_triplet_kmeans,NMI,0.5970775116329504,0.02075686196106467,0.564778437584121,0.6145156683477198,5
full,kang_pbmc,scDeepCluster,density_only_triplet_kmeans,RareACC,0.026250000000000002,0.007525996611745185,0.0203125,0.0390625,5
full,kang_pbmc,scDeepCluster,density_only_triplet_kmeans,Silhouette,0.31877227447172085,0.07617583505624982,0.2390879925055116,0.4364829868544508,5
full,kang_pbmc,scDeepCluster,density_only_triplet_kmeans,runtime,2539.018199014664,241.50384688203286,2199.685553789139,2876.432908296585,5
full,kang_pbmc,scDeepCluster,full_kmeans,ACC,0.6403387346307303,0.07688090341052502,0.581060174252911,0.734345737317808,5
full,kang_pbmc,scDeepCluster,full_kmeans,ARI,0.5538472100075355,0.11970027243065964,0.4562304209747111,0.7023322952069952,5
full,kang_pbmc,scDeepCluster,full_kmeans,BalancedACC,0.5414899631552232,0.04163210097773254,0.4843621295595686,0.5955201851962849,5
full,kang_pbmc,scDeepCluster,full_kmeans,F1_Macro,0.4999003322239618,0.04680466484043537,0.4287914784407957,0.5563817285545094,5
full,kang_pbmc,scDeepCluster,full_kmeans,NMI,0.6310977241098601,0.0440943745348773,0.5771672099117877,0.6849661851133331,5
full,kang_pbmc,scDeepCluster,full_kmeans,RareACC,0.135625,0.0860751738126331,0.071875,0.284375,5
full,kang_pbmc,scDeepCluster,full_kmeans,Silhouette,0.4737216944532592,0.05141573185807926,0.4201752539539666,0.5434995378196522,5
full,kang_pbmc,scDeepCluster,full_kmeans,runtime,1465.7386110782622,27.9813048084828,1428.065358877182,1498.608558177948,5
full,kang_pbmc,scDeepCluster,full_kmeans_triplet,ACC,0.6407214396221806,0.07190108064548616,0.5295171402980213,0.717042586108623,5
full,kang_pbmc,scDeepCluster,full_kmeans_triplet,ARI,0.5686200107090943,0.10900917570350649,0.3986198722004938,0.6819011664904081,5
full,kang_pbmc,scDeepCluster,full_kmeans_triplet,BalancedACC,0.4685990980912905,0.028808741450071597,0.4441016878848446,0.5144977100772691,5
full,kang_pbmc,scDeepCluster,full_kmeans_triplet,F1_Macro,0.4384896692883794,0.03225863168344613,0.41685389195474,0.4927085127105857,5
full,kang_pbmc,scDeepCluster,full_kmeans_triplet,NMI,0.6300914444571257,0.048820318451399974,0.5557151350756356,0.6771486544793409,5
full,kang_pbmc,scDeepCluster,full_kmeans_triplet,RareACC,0.06625,0.04016567253264907,0.0109375,0.1140625,5
full,kang_pbmc,scDeepCluster,full_kmeans_triplet,Silhouette,0.3176891665973088,0.07131178740842838,0.2331923626675611,0.4240889769018801,5
full,kang_pbmc,scDeepCluster,full_kmeans_triplet,runtime,2480.1164573192596,210.46179325656905,2135.711347818374,2678.00447010994,5
full,kang_pbmc,scDeepCluster,full_leiden,ACC,0.5563879162934614,0.01800427890834909,0.5458838856770621,0.5883071411122873,5
full,kang_pbmc,scDeepCluster,full_leiden,ARI,0.47348282373243905,0.04237491014584288,0.3997488805778269,0.4994986416159702,5
full,kang_pbmc,scDeepCluster,full_leiden,BalancedACC,0.5251149574082474,0.027941128866670283,0.5010289629206723,0.5598350792699511,5
full,kang_pbmc,scDeepCluster,full_leiden,F1_Macro,0.48616764584961947,0.02536161668058995,0.465136829660434,0.5270332029267104,5
full,kang_pbmc,scDeepCluster,full_leiden,NMI,0.6341885430647365,0.027265225056101936,0.5863330355552009,0.6499939232795309,5
full,kang_pbmc,scDeepCluster,full_leiden,RareACC,0.1953125,0.08018380983325125,0.103125,0.3171875,5
full,kang_pbmc,scDeepCluster,full_leiden,Silhouette,0.462674464811475,0.027401242481845455,0.4165897918304745,0.4880831000098149,5
full,kang_pbmc,scDeepCluster,full_leiden,runtime,2546.596154308319,779.4770121940218,1701.6294713020325,3332.847689628601,5
full,kang_pbmc,scDeepCluster,full_leiden_triplet,ACC,0.6752300301278398,0.02776109528624546,0.6403387346307304,0.7165540265450696,5
full,kang_pbmc,scDeepCluster,full_leiden_triplet,ARI,0.6421469995670088,0.05634226197376195,0.5779039011021214,0.7321551208378841,5
full,kang_pbmc,scDeepCluster,full_leiden_triplet,BalancedACC,0.49000720185350827,0.017652011544702292,0.4663364181563341,0.5107522352455524,5
full,kang_pbmc,scDeepCluster,full_leiden_triplet,F1_Macro,0.436925621119452,0.011834455833668964,0.4244655196505343,0.4560663532048258,5
full,kang_pbmc,scDeepCluster,full_leiden_triplet,NMI,0.664706372773621,0.01825112310452679,0.6408079220788757,0.6919405037145452,5
full,kang_pbmc,scDeepCluster,full_leiden_triplet,RareACC,0.025312499999999998,0.034963010587977114,0.0046875,0.0875,5
full,kang_pbmc,scDeepCluster,full_leiden_triplet,Silhouette,0.35299064414048403,0.06037589048060375,0.2832616137138844,0.4240298732743626,5
full,kang_pbmc,scDeepCluster,full_leiden_triplet,runtime,5012.2489716053005,859.5961727603202,3799.915402650833,6195.415703058243,5
full,kang_pbmc,scMAE,baseline,ACC,0.5958228157316179,0.04744618699334611,0.5580571614689358,0.6481556876475857,5
full,kang_pbmc,scMAE,baseline,ARI,0.40273318625164256,0.08125545869417408,0.3386562919681459,0.4922871261583677,5
full,kang_pbmc,scMAE,baseline,BalancedACC,0.2953400439286853,0.057796878647676006,0.2516868256066313,0.3597229762800054,5
full,kang_pbmc,scMAE,baseline,F1_Macro,0.23552558842125534,0.06688167512467282,0.1866839242073424,0.3252873533869477,5
full,kang_pbmc,scMAE,baseline,NMI,0.49305413543490245,0.055900449003603074,0.4474410257886735,0.5567162671476598,5
full,kang_pbmc,scMAE,baseline,RareACC,0.0003125,0.0006987712429686843,0.0,0.0015625,5
full,kang_pbmc,scMAE,baseline,Silhouette,0.01919425558298826,0.019519103069935085,-0.0073382416740059,0.0444171279668808,5
full,kang_pbmc,scMAE,baseline,runtime,1294.2678408145905,32.30455705033658,1248.9198279380798,1338.3267843723297,5
full,kang_pbmc,scMAE,density_only,ACC,0.61025160817523,0.04255135580278792,0.5633091767771354,0.6444914909209348,5
full,kang_pbmc,scMAE,density_only,ARI,0.4081839668805801,0.07335512086518957,0.3414676917430723,0.4876490143835815,5
full,kang_pbmc,scMAE,density_only,BalancedACC,0.2943229653132916,0.058025896004686744,0.2486230519632967,0.3582345669660139,5
full,kang_pbmc,scMAE,density_only,F1_Macro,0.2425864579280066,0.060473381494766824,0.1887403810112272,0.3244713019050902,5
full,kang_pbmc,scMAE,density_only,NMI,0.494044368458287,0.04708983302384141,0.4467281513308478,0.5428734414988298,5
full,kang_pbmc,scMAE,density_only,RareACC,0.0,0.0,0.0,0.0,5
full,kang_pbmc,scMAE,density_only,Silhouette,0.09640195965766907,0.017747258907614954,0.0667717382311821,0.112894631922245,5
full,kang_pbmc,scMAE,density_only,runtime,1253.0449115753174,40.9573056777472,1214.47234416008,1315.9814367294312,5
full,kang_pbmc,scMAE,density_only_triplet_kmeans,ACC,0.674635615992183,0.04659496410862893,0.6122465597264066,0.7393127595472682,5
full,kang_pbmc,scMAE,density_only_triplet_kmeans,ARI,0.6358437363011087,0.0843716936510332,0.5428753678588292,0.7656074448602564,5
full,kang_pbmc,scMAE,density_only_triplet_kmeans,BalancedACC,0.5538845073979672,0.0270418093259113,0.5067010980201248,0.5714442428774607,5
full,kang_pbmc,scMAE,density_only_triplet_kmeans,F1_Macro,0.5174853856222524,0.022484055172591767,0.4776330957329165,0.5305288763896298,5
full,kang_pbmc,scMAE,density_only_triplet_kmeans,NMI,0.6974980437365711,0.026509267601435467,0.6700189037440824,0.738393351901311,5
full,kang_pbmc,scMAE,density_only_triplet_kmeans,RareACC,0.268125,0.09550186107479791,0.1640625,0.4234375,5
full,kang_pbmc,scMAE,density_only_triplet_kmeans,Silhouette,0.7471722006797791,0.06419650714196759,0.6750040054321289,0.8495869040489197,5
full,kang_pbmc,scMAE,density_only_triplet_kmeans,runtime,1745.4521699428558,83.18083505223905,1641.799468278885,1854.1794748306277,5
full,kang_pbmc,scMAE,full_kmeans,ACC,0.6308606790977934,0.03847316518765067,0.5621284911652146,0.6501913524957251,5
full,kang_pbmc,scMAE,full_kmeans,ARI,0.4643293479477714,0.06994659548018403,0.3392996217814969,0.4998398580698397,5
full,kang_pbmc,scMAE,full_kmeans,BalancedACC,0.3397861144736566,0.04855161634274985,0.252945416592797,0.3627621041399484,5
full,kang_pbmc,scMAE,full_kmeans,F1_Macro,0.28891811080149127,0.047032479462182614,0.2107465234775891,0.3261772294814727,5
full,kang_pbmc,scMAE,full_kmeans,NMI,0.5304241598808016,0.0503312505090125,0.4408320186696823,0.5583623370779905,5
full,kang_pbmc,scMAE,full_kmeans,RareACC,0.000625,0.0008558164961018221,0.0,0.0015625,5
full,kang_pbmc,scMAE,full_kmeans,Silhouette,0.10163347125053401,0.0384182280629248,0.049252763390541,0.1409310549497604,5
full,kang_pbmc,scMAE,full_kmeans,runtime,1274.071853685379,27.379933386074274,1228.562736272812,1301.7537829875946,5
full,kang_pbmc,scMAE,full_kmeans_triplet,ACC,0.6134516733165052,0.03981960882215141,0.5475124175555737,0.6499877860109111,5
full,kang_pbmc,scMAE,full_kmeans_triplet,ARI,0.5410980167167949,0.053096548660246184,0.4506086939659443,0.584881481434584,5
full,kang_pbmc,scMAE,full_kmeans_triplet,BalancedACC,0.5395150134571104,0.04177346729144546,0.468260703356425,0.574841007592782,5
full,kang_pbmc,scMAE,full_kmeans_triplet,F1_Macro,0.4968864244446746,0.04349540382764054,0.4205421231205392,0.5299539098428576,5
full,kang_pbmc,scMAE,full_kmeans_triplet,NMI,0.6767476235014283,0.019346307543719986,0.6425260641083063,0.6888667955739416,5
full,kang_pbmc,scMAE,full_kmeans_triplet,RareACC,0.27156250000000004,0.16107548696185897,0.04375,0.4875,5
full,kang_pbmc,scMAE,full_kmeans_triplet,Silhouette,0.7361627459526062,0.01134761365420901,0.7264741063117981,0.753974199295044,5
full,kang_pbmc,scMAE,full_kmeans_triplet,runtime,1726.5033116817474,58.13321488796412,1642.0533401966095,1785.9843339920044,5
full,kang_pbmc,scMAE,full_leiden,ACC,0.6222783160980375,0.0352612832793415,0.5601742529110008,0.6481964009445484,5
full,kang_pbmc,scMAE,full_leiden,ARI,0.392384152718115,0.05813224096349427,0.3334146956171083,0.4900121383129584,5
full,kang_pbmc,scMAE,full_leiden,BalancedACC,0.271685816781693,0.049345019779749554,0.2481549720537752,0.3599112834119513,5
full,kang_pbmc,scMAE,full_leiden,F1_Macro,0.2074940749170538,0.04750838522785126,0.1788329254142418,0.2909512923672445,5
full,kang_pbmc,scMAE,full_leiden,NMI,0.49200524124055833,0.03872291858662511,0.4404714601719486,0.5493986871778527,5
full,kang_pbmc,scMAE,full_leiden,RareACC,0.0,0.0,0.0,0.0,5
full,kang_pbmc,scMAE,full_leiden,Silhouette,0.07968318052589891,0.031633599956746396,0.0242779944092035,0.1001755222678184,5
full,kang_pbmc,scMAE,full_leiden,runtime,3941.014524078369,655.587470737637,3058.6710062026978,4614.918182849884,5
full,kang_pbmc,scMAE,full_leiden_triplet,ACC,0.6408191515348913,0.09088746083403937,0.5194609559482127,0.7326357788453709,5
full,kang_pbmc,scMAE,full_leiden_triplet,ARI,0.5931157285539291,0.131020168598496,0.4229989962176392,0.7461238188999024,5
full,kang_pbmc,scMAE,full_leiden_triplet,BalancedACC,0.5083549028364854,0.022394910725449052,0.470357955520465,0.5276065271094647,5
full,kang_pbmc,scMAE,full_leiden_triplet,F1_Macro,0.45401513550280903,0.03875462463840139,0.3893088341184995,0.4825672765645293,5
full,kang_pbmc,scMAE,full_leiden_triplet,NMI,0.6668553496133083,0.03414052623684943,0.6179891616226134,0.7095685559578794,5
full,kang_pbmc,scMAE,full_leiden_triplet,RareACC,0.07625,0.07410270533185681,0.0015625,0.159375,5
full,kang_pbmc,scMAE,full_leiden_triplet,Silhouette,0.6096805334091187,0.07111253760178815,0.5414181351661682,0.6964949369430542,5
full,kang_pbmc,scMAE,full_leiden_triplet,runtime,3652.080885076523,571.6651314425418,2820.239780187607,4403.277640581131,5
full,pancreas,DESC,baseline,ACC,0.6032608695652174,0.045015045662839766,0.5585077831454643,0.6609634997316157,5
full,pancreas,DESC,baseline,ARI,0.5229603243452335,0.025718257530739547,0.4985741529700992,0.5613060319076894,5
full,pancreas,DESC,baseline,BalancedACC,0.4976680248309447,0.03203483830438566,0.4654910402825417,0.5334696407262303,5
full,pancreas,DESC,baseline,F1_Macro,0.38971037750872944,0.08585482750062498,0.2880732298848808,0.4952935930615749,5
full,pancreas,DESC,baseline,NMI,0.7300956431994513,0.014209913078536963,0.7161667133487273,0.7456601100680325,5
full,pancreas,DESC,baseline,RareACC,0.7238848108413325,0.09397864141878018,0.6261998870694523,0.8136645962732919,5
full,pancreas,DESC,baseline,Silhouette,0.7938047766685485,0.026590868436216754,0.7574091553688049,0.8226521611213684,5
full,pancreas,DESC,baseline,runtime,290.05905623435973,58.39949688684493,235.55056166648865,389.6298851966858,5
full,pancreas,DESC,density_only,ACC,0.5908480944712828,0.029573925199834823,0.558641975308642,0.6305689747718733,5
full,pancreas,DESC,density_only,ARI,0.515936519051419,0.015142921855087274,0.4979912697405301,0.5341593134779417,5
full,pancreas,DESC,density_only,BalancedACC,0.49523141865159703,0.025582683323705096,0.4594881623921392,0.5246384926462279,5
full,pancreas,DESC,density_only,F1_Macro,0.3902922591146919,0.0731894559384442,0.287227682664057,0.4475393665506708,5
full,pancreas,DESC,density_only,NMI,0.729279169594949,0.010884193589743095,0.7169630025773126,0.7438893199875026,5
full,pancreas,DESC,density_only,RareACC,0.7483907396950875,0.09096308513646945,0.6250705815923208,0.8153585544889893,5
full,pancreas,DESC,density_only,Silhouette,0.7861485719680786,0.02268429914074445,0.752234160900116,0.8036149144172668,5
full,pancreas,DESC,density_only,runtime,287.1449893474579,37.794682764651455,262.33857250213623,353.86082458496094,5
full,pancreas,DESC,density_only_triplet_kmeans,ACC,0.5874127750939344,0.017647761836115564,0.5709876543209876,0.614801395598497,5
full,pancreas,DESC,density_only_triplet_kmeans,ARI,0.5214299016351791,0.007567039486653342,0.510517637647196,0.5313283567522605,5
full,pancreas,DESC,density_only_triplet_kmeans,BalancedACC,0.5022529875886115,0.018681735051955542,0.4844414442127015,0.5236968345753665,5
full,pancreas,DESC,density_only_triplet_kmeans,F1_Macro,0.4023968079304844,0.03897996426907668,0.3518390439819518,0.4542659951490165,5
full,pancreas,DESC,density_only_triplet_kmeans,NMI,0.737797831404104,0.004554040288463519,0.7340224571829391,0.7445980896348882,5
full,pancreas,DESC,density_only_triplet_kmeans,RareACC,0.7652173913043477,0.06260952470030898,0.6758893280632411,0.8136645962732919,5
full,pancreas,DESC,density_only_triplet_kmeans,Silhouette,0.7816727161407471,0.010283688647813056,0.7663448452949524,0.7932993173599243,5
full,pancreas,DESC,density_only_triplet_kmeans,runtime,327.64316420555116,37.921517700881026,274.52248525619507,360.9976868629456,5
full,pancreas,DESC,full_kmeans,ACC,0.6021739130434783,0.04225160713483451,0.5642780461621041,0.6570048309178744,5
full,pancreas,DESC,full_kmeans,ARI,0.5244203547365536,0.02582604561164432,0.4992026079700845,0.5623784295966492,5
full,pancreas,DESC,full_kmeans,BalancedACC,0.5008657217227194,0.026609586175488514,0.4755600558992702,0.5298697161147852,5
full,pancreas,DESC,full_kmeans,F1_Macro,0.39102358337308135,0.06619540965832094,0.3066626993612684,0.4641852414661868,5
full,pancreas,DESC,full_kmeans,NMI,0.7348862291838069,0.014177490940282342,0.7192566027926702,0.7515413044243979,5
full,pancreas,DESC,full_kmeans,RareACC,0.7577639751552795,0.07500641756229506,0.6753246753246753,0.8136645962732919,5
full,pancreas,DESC,full_kmeans,Silhouette,0.7903069972991943,0.02046668886915452,0.762395977973938,0.8116721510887146,5
full,pancreas,DESC,full_kmeans,runtime,316.2132645606995,51.586556217786416,253.60374760627747,383.3163986206055,5
full,pancreas,DESC,full_kmeans_triplet,ACC,0.5961218464841653,0.017067388946002095,0.5812533548040795,0.6149355877616747,5
full,pancreas,DESC,full_kmeans_triplet,ARI,0.523843529675183,0.009352665926263444,0.5105877407360808,0.533973069578496,5
full,pancreas,DESC,full_kmeans_triplet,BalancedACC,0.5023705050554026,0.01779270051504476,0.4771274148869695,0.5197002935588165,5
full,pancreas,DESC,full_kmeans_triplet,F1_Macro,0.4193838158269842,0.03380294359699915,0.3856252953908805,0.4544085536029183,5
full,pancreas,DESC,full_kmeans_triplet,NMI,0.7397060160910927,0.007753134365600269,0.7294790078073607,0.7486140027924931,5
full,pancreas,DESC,full_kmeans_triplet,RareACC,0.8,0.03255799637762064,0.7419536984754376,0.8170525127046866,5
full,pancreas,DESC,full_kmeans_triplet,Silhouette,0.7775233149528503,0.04414867199405788,0.7043770551681519,0.8236689567565918,5
full,pancreas,DESC,full_kmeans_triplet,runtime,318.44117655754087,68.91783983784276,244.38101863861084,427.4535834789276,5
full,pancreas,DESC,full_leiden,ACC,0.6030864197530864,0.03669249692658438,0.5644122383252818,0.6484165324745035,5
full,pancreas,DESC,full_leiden,ARI,0.52400615613848,0.023662658500435,0.5020608575570865,0.5581565177829377,5
full,pancreas,DESC,full_leiden,BalancedACC,0.49996500047277737,0.021360774104924388,0.4800619425493955,0.5264406572315228,5
full,pancreas,DESC,full_leiden,F1_Macro,0.4096389050503202,0.04464787587905249,0.338463522522653,0.4579345529354915,5
full,pancreas,DESC,full_leiden,NMI,0.7310637944357986,0.01471823173204603,0.7109793430428545,0.7451306217407433,5
full,pancreas,DESC,full_leiden,RareACC,0.7661208356860529,0.05766014138012944,0.6764539808018069,0.8136645962732919,5
full,pancreas,DESC,full_leiden,Silhouette,0.7901800036430359,0.02116760335240771,0.7621284127235413,0.8104501962661743,5
full,pancreas,DESC,full_leiden,runtime,483.48477845191957,154.61974423919014,286.1711161136627,692.6230721473694,5
full,pancreas,DESC,full_leiden_triplet,ACC,0.5839506172839506,0.02582778231457501,0.5601851851851852,0.6203032742887815,5
full,pancreas,DESC,full_leiden_triplet,ARI,0.5073651413005734,0.012381657729530314,0.493715402840672,0.5268979817656797,5
full,pancreas,DESC,full_leiden_triplet,BalancedACC,0.48145520874028486,0.021316943878738132,0.46279895046371,0.5102947067580154,5
full,pancreas,DESC,full_leiden_triplet,F1_Macro,0.39165336865720424,0.055781830304682076,0.3020427055404873,0.4403983466152397,5
full,pancreas,DESC,full_leiden_triplet,NMI,0.7120577104000035,0.01456576975697653,0.6991433146387018,0.7334218960418416,5
full,pancreas,DESC,full_leiden_triplet,RareACC,0.7037831733483908,0.07847819947216372,0.626764539808018,0.8119706380575946,5
full,pancreas,DESC,full_leiden_triplet,Silhouette,0.8101454854011536,0.018649264520119193,0.7799789309501648,0.826741099357605,5
full,pancreas,DESC,full_leiden_triplet,runtime,435.7056981086731,95.6070098320778,319.1859493255615,557.2421443462372,5
full,pancreas,scDeepCluster,baseline,ACC,0.5462972900456131,0.043312638094767944,0.4874563992487255,0.5929702173329756,5
full,pancreas,scDeepCluster,baseline,ARI,0.4678146786821696,0.07987593603863902,0.3472835131470957,0.5679461382318848,5
full,pancreas,scDeepCluster,baseline,BalancedACC,0.39018731205742474,0.022664271254567006,0.3683033820658572,0.4235584833427316,5
full,pancreas,scDeepCluster,baseline,F1_Macro,0.3800638661120412,0.017739887685781865,0.3603188857823842,0.4086334663846376,5
full,pancreas,scDeepCluster,baseline,NMI,0.6813344679645343,0.0330040512295809,0.6230515830339529,0.7037270276017202,5
