phase,dataset,algorithm,variant,seed,metric,value,source_type,source_path,preset,weight_component_mode,pseudo_label_method,triplet_enabled,triplet_pseudo_label_method
full,bbag094_spleen,scMAE,full_kmeans_triplet,45,Silhouette,0.9167876839637756,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,bbag094_spleen,scMAE,full_kmeans_triplet,45,runtime,208.21862387657168,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,bbag094_spleen,scMAE,full_kmeans_triplet,46,NMI,0.8269661583625975,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,bbag094_spleen,scMAE,full_kmeans_triplet,46,ARI,0.9114967904852428,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,bbag094_spleen,scMAE,full_kmeans_triplet,46,ACC,0.9518425460636516,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,bbag094_spleen,scMAE,full_kmeans_triplet,46,F1_Macro,0.7104030330382924,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,bbag094_spleen,scMAE,full_kmeans_triplet,46,BalancedACC,0.7101768731389935,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,bbag094_spleen,scMAE,full_kmeans_triplet,46,RareACC,0.686141304347826,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,bbag094_spleen,scMAE,full_kmeans_triplet,46,Silhouette,0.9249271750450134,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,bbag094_spleen,scMAE,full_kmeans_triplet,46,runtime,208.25621819496155,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,bbag094_spleen,scDeepCluster,full_kmeans_triplet,42,NMI,0.116746233604054,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,bbag094_spleen,scDeepCluster,full_kmeans_triplet,42,ARI,0.058498771054929,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,bbag094_spleen,scDeepCluster,full_kmeans_triplet,42,ACC,0.7018425460636516,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,bbag094_spleen,scDeepCluster,full_kmeans_triplet,42,F1_Macro,0.2683410945418072,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,bbag094_spleen,scDeepCluster,full_kmeans_triplet,42,BalancedACC,0.2700014292311029,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,bbag094_spleen,scDeepCluster,full_kmeans_triplet,42,RareACC,0.1195652173913043,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,bbag094_spleen,scDeepCluster,full_kmeans_triplet,42,Silhouette,0.1718517921144406,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,bbag094_spleen,scDeepCluster,full_kmeans_triplet,42,runtime,840.3527617454529,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,bbag094_spleen,scDeepCluster,full_kmeans_triplet,43,NMI,0.6133231095721379,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,bbag094_spleen,scDeepCluster,full_kmeans_triplet,43,ARI,0.7190132012087356,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,bbag094_spleen,scDeepCluster,full_kmeans_triplet,43,ACC,0.8908082077051926,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,bbag094_spleen,scDeepCluster,full_kmeans_triplet,43,F1_Macro,0.4467813474398284,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,bbag094_spleen,scDeepCluster,full_kmeans_triplet,43,BalancedACC,0.4505015457948927,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,bbag094_spleen,scDeepCluster,full_kmeans_triplet,43,RareACC,0.1005434782608695,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,bbag094_spleen,scDeepCluster,full_kmeans_triplet,43,Silhouette,0.1353755085149388,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,bbag094_spleen,scDeepCluster,full_kmeans_triplet,43,runtime,1293.3723471164703,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,bbag094_spleen,scDeepCluster,full_kmeans_triplet,44,NMI,0.4985658385048985,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,bbag094_spleen,scDeepCluster,full_kmeans_triplet,44,ARI,0.6395810107212708,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,bbag094_spleen,scDeepCluster,full_kmeans_triplet,44,ACC,0.8698701842546064,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,bbag094_spleen,scDeepCluster,full_kmeans_triplet,44,F1_Macro,0.4973971027929389,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,bbag094_spleen,scDeepCluster,full_kmeans_triplet,44,BalancedACC,0.474554414014768,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,bbag094_spleen,scDeepCluster,full_kmeans_triplet,44,RareACC,0.2241847826086956,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,bbag094_spleen,scDeepCluster,full_kmeans_triplet,44,Silhouette,0.1826598665506982,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,bbag094_spleen,scDeepCluster,full_kmeans_triplet,44,runtime,696.231451511383,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,bbag094_spleen,scDeepCluster,full_kmeans_triplet,45,NMI,0.1557086002781041,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,bbag094_spleen,scDeepCluster,full_kmeans_triplet,45,ARI,0.1459943949019152,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,bbag094_spleen,scDeepCluster,full_kmeans_triplet,45,ACC,0.7284338358458962,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,bbag094_spleen,scDeepCluster,full_kmeans_triplet,45,F1_Macro,0.2592163694859597,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,bbag094_spleen,scDeepCluster,full_kmeans_triplet,45,BalancedACC,0.2482630414170987,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,bbag094_spleen,scDeepCluster,full_kmeans_triplet,45,RareACC,0.0978260869565217,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,bbag094_spleen,scDeepCluster,full_kmeans_triplet,45,Silhouette,0.3194684738531166,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,bbag094_spleen,scDeepCluster,full_kmeans_triplet,45,runtime,1149.636705636978,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,bbag094_spleen,scDeepCluster,full_kmeans_triplet,46,NMI,0.2776479868924483,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,bbag094_spleen,scDeepCluster,full_kmeans_triplet,46,ARI,0.2887593904935579,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,bbag094_spleen,scDeepCluster,full_kmeans_triplet,46,ACC,0.7205820770519263,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,bbag094_spleen,scDeepCluster,full_kmeans_triplet,46,F1_Macro,0.3777747850781082,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,bbag094_spleen,scDeepCluster,full_kmeans_triplet,46,BalancedACC,0.3711057329518624,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,bbag094_spleen,scDeepCluster,full_kmeans_triplet,46,RareACC,0.3002717391304347,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,bbag094_spleen,scDeepCluster,full_kmeans_triplet,46,Silhouette,0.0893067970435276,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,bbag094_spleen,scDeepCluster,full_kmeans_triplet,46,runtime,1026.262934923172,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,bbag094_spleen,DESC,full_kmeans_triplet,42,NMI,0.5522239428808939,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/desc/runs/seed_42/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,bbag094_spleen,DESC,full_kmeans_triplet,42,ARI,0.3070441290009527,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/desc/runs/seed_42/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,bbag094_spleen,DESC,full_kmeans_triplet,42,ACC,0.4839824120603015,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/desc/runs/seed_42/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,bbag094_spleen,DESC,full_kmeans_triplet,42,F1_Macro,0.3742837502768607,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/desc/runs/seed_42/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,bbag094_spleen,DESC,full_kmeans_triplet,42,BalancedACC,0.5818567162940647,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/desc/runs/seed_42/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,bbag094_spleen,DESC,full_kmeans_triplet,42,RareACC,0.9334239130434784,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/desc/runs/seed_42/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,bbag094_spleen,DESC,full_kmeans_triplet,42,Silhouette,0.8268539905548096,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/desc/runs/seed_42/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,bbag094_spleen,DESC,full_kmeans_triplet,42,runtime,441.2074239253998,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/desc/runs/seed_42/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,bbag094_spleen,DESC,full_kmeans_triplet,43,NMI,0.593269191373186,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/desc/runs/seed_43/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,bbag094_spleen,DESC,full_kmeans_triplet,43,ARI,0.3967385633714098,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/desc/runs/seed_43/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,bbag094_spleen,DESC,full_kmeans_triplet,43,ACC,0.640284757118928,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/desc/runs/seed_43/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,bbag094_spleen,DESC,full_kmeans_triplet,43,F1_Macro,0.4754770753711652,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/desc/runs/seed_43/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,bbag094_spleen,DESC,full_kmeans_triplet,43,BalancedACC,0.8792531819798282,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/desc/runs/seed_43/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,bbag094_spleen,DESC,full_kmeans_triplet,43,RareACC,0.9864130434782608,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/desc/runs/seed_43/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,bbag094_spleen,DESC,full_kmeans_triplet,43,Silhouette,0.8750145435333252,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/desc/runs/seed_43/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,bbag094_spleen,DESC,full_kmeans_triplet,43,runtime,280.79655146598816,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/desc/runs/seed_43/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,bbag094_spleen,DESC,full_kmeans_triplet,44,NMI,0.577307494592087,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/desc/runs/seed_44/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,bbag094_spleen,DESC,full_kmeans_triplet,44,ARI,0.3541121337096166,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/desc/runs/seed_44/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,bbag094_spleen,DESC,full_kmeans_triplet,44,ACC,0.53821189279732,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/desc/runs/seed_44/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,bbag094_spleen,DESC,full_kmeans_triplet,44,F1_Macro,0.3948012425841329,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/desc/runs/seed_44/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,bbag094_spleen,DESC,full_kmeans_triplet,44,BalancedACC,0.5969763176779643,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/desc/runs/seed_44/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,bbag094_spleen,DESC,full_kmeans_triplet,44,RareACC,0.9334239130434784,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/desc/runs/seed_44/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,bbag094_spleen,DESC,full_kmeans_triplet,44,Silhouette,0.8495400547981262,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/desc/runs/seed_44/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,bbag094_spleen,DESC,full_kmeans_triplet,44,runtime,246.95927906036377,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/desc/runs/seed_44/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,bbag094_spleen,DESC,full_kmeans_triplet,45,NMI,0.5660355906429138,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/desc/runs/seed_45/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,bbag094_spleen,DESC,full_kmeans_triplet,45,ARI,0.3681755646624292,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/desc/runs/seed_45/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,bbag094_spleen,DESC,full_kmeans_triplet,45,ACC,0.5490996649916248,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/desc/runs/seed_45/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,bbag094_spleen,DESC,full_kmeans_triplet,45,F1_Macro,0.3726576556824268,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/desc/runs/seed_45/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,bbag094_spleen,DESC,full_kmeans_triplet,45,BalancedACC,0.5964207563997788,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/desc/runs/seed_45/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,bbag094_spleen,DESC,full_kmeans_triplet,45,RareACC,0.9266304347826086,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_kmeans_triplet/desc/runs/seed_45/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
